COD_TIPO_RAPPORTO,TIPO_RAPPORTO,COD_PRESTAZIONE,DESC_PRESTAZIONE,ANNO,NUMERO
1,STRUTTURA DIRETTAMENTE GESTITA,91202,VIRUS EPATITE C [HCV] TIPIZZAZIONE GENOMICA,2017,283
1,STRUTTURA DIRETTAMENTE GESTITA,91203,VIRUS EPATITE DELTA [HDV] ANTICORPI,2017,88
1,STRUTTURA DIRETTAMENTE GESTITA,91211,VIRUS EPSTEIN BARR [EBV] ANTICORPI (EA O EBNA O VCA) (E.I.A.),2017,9359
1,STRUTTURA DIRETTAMENTE GESTITA,91212,VIRUS EPSTEIN BARR [EBV] ANTICORPI (EA O EBNA O VCA) (TITOLAZIONE MEDIANTE I.F.),2017,4680
1,STRUTTURA DIRETTAMENTE GESTITA,91216,VIRUS HERPES SIMPLEX RICERCA DIRETTA (EIA),2017,831
1,STRUTTURA DIRETTAMENTE GESTITA,91222,VIRUS IMMUNODEF. ACQUISITA [HIV ] ANALISI QUALITATIVA DI RNA (PREVIA REAZIONE POLIMERASICA A CATENA),2017,27170
1,STRUTTURA DIRETTAMENTE GESTITA,91223,VIRUS IMMUNODEF. ACQUISITA [HIV ] ANALISI QUANTITATIVA DI RNA (PREVIA REAZIONE POLIMERASICA A CATENA,2017,1456
1,STRUTTURA DIRETTAMENTE GESTITA,91224,VIRUS IMMUNODEF. ACQUISITA [HIV 1-2] ANTICORPI,2017,41951
1,STRUTTURA DIRETTAMENTE GESTITA,91225,VIRUS IMMUNODEF. ACQUISITA [HIV 1-2] ANTICORPI  IMMUNOBLOTTING (SAGGIO DI CONFERMA),2017,50
1,STRUTTURA DIRETTAMENTE GESTITA,91233,VIRUS IMMUNODEF. ACQUISITA [HIV 1] ANTIGENE P24 (E.I.A.),2017,9616
1,STRUTTURA DIRETTAMENTE GESTITA,91243,VIRUS MORBILLO ANTICORPI (E.I.A.),2017,3015
1,STRUTTURA DIRETTAMENTE GESTITA,91246,VIRUS INFLUENZA A ANTICORPI (EIA),2017,200
1,STRUTTURA DIRETTAMENTE GESTITA,91248,VIRUS PARAINFLUENZAE ANTICORPI (EIA),2017,9
1,STRUTTURA DIRETTAMENTE GESTITA,91251,VIRUS PAROTITE ANTICORPI (E.I.A.),2017,2447
1,STRUTTURA DIRETTAMENTE GESTITA,91254,VIRUS PARVOVIRUS B19 ANTICORPI (E.I.A.),2017,789
1,STRUTTURA DIRETTAMENTE GESTITA,91263,VIRUS RETROVIRUS ANTICORPI ANTI HTLV1-HTLV2,2017,6
1,STRUTTURA DIRETTAMENTE GESTITA,91264,VIRUS ROSOLIA ANTICORPI,2017,14057
1,STRUTTURA DIRETTAMENTE GESTITA,91271,VIRUS VARICELLA ZOSTER ANTICORPI (E.I.A.),2017,3810
1,STRUTTURA DIRETTAMENTE GESTITA,91275,YERSINIA NELLE FECI ESAME COLTURALE,2017,65
1,STRUTTURA DIRETTAMENTE GESTITA,91278,VIRUS TBE ANTICORPI (EIA),2017,402
1,STRUTTURA DIRETTAMENTE GESTITA,91282,ANALISI CITOGENETICA PER RICERCA SITI FRAGILI,2017,8
1,STRUTTURA DIRETTAMENTE GESTITA,91291,ANALISI DEL DNA ED IBRIDAZIONE CON SONDA MOLECOLARE (SOUTHERN BLOT),2017,1217
1,STRUTTURA DIRETTAMENTE GESTITA,91293,ANALISI DI MUTAZIONE DEL DNA  CON REAZIONE POLIMERASICA A CATENA E ELETTROFORESI,2017,157
1,STRUTTURA DIRETTAMENTE GESTITA,91294,ANALISI DI MUTAZIONE DEL DNA  CON REAZIONE POLIMERASICA A CATENA E IBRIDAZIONE CON SONDE NON RADIOMA,2017,43
1,STRUTTURA DIRETTAMENTE GESTITA,91301,ANALISI DI MUTAZIONI DEL DNA  CON REVERSE DOT BLOT (DA 2 A 10 MUTAZIONI),2017,487
1,STRUTTURA DIRETTAMENTE GESTITA,91302,"ANALISI DI POLIMORFISMI (STR, VNTR) CON REAZIONE POLIMERASICA A CATENA ED ELETTROFORESI (PER LOCUS)",2017,136
1,STRUTTURA DIRETTAMENTE GESTITA,91303,ANALISI  DI SEGMENTI DI DNA MEDIANTE SEQUENZIAMENTO  (BLOCCHI DI CIRCA 400 BP),2017,209
1,STRUTTURA DIRETTAMENTE GESTITA,91304,CARIOTIPO  AD ALTA RISOLUZIONE 1 TECNICA DI BANDEGGIO (RISOLUZIONE NON INFERIORE ALLE 550 BANDE),2017,603
1,STRUTTURA DIRETTAMENTE GESTITA,913601,ALTRO  913601,2017,763
1,STRUTTURA DIRETTAMENTE GESTITA,913605,ALTRO  913605,2017,1895
1,STRUTTURA DIRETTAMENTE GESTITA,91361,CONSERVAZIONE DI CAMPIONI DI DNA O DI RNA,2017,147
1,STRUTTURA DIRETTAMENTE GESTITA,91365,"ESTRAZIONE DI DNA O DI RNA  (NUCLEARE O MITOCONDRIALE) DA SANGUE PERIFERICO, TESSUTI, COLTURE CELLUL",2017,633
1,STRUTTURA DIRETTAMENTE GESTITA,91371,IBRIDAZIONE CON SONDA MOLECOLARE,2017,803
1,STRUTTURA DIRETTAMENTE GESTITA,91374,"IBRIDAZIONE IN SITU (FISH) SU METAFASI, NUCLEI INTERFASICI, TESSUTI  MEDIANTE SONDE MOLECOLARI ALFOI",2017,396
1,STRUTTURA DIRETTAMENTE GESTITA,91377,FENOTIPIZZAZIONE CON CITOMETRIA A FLUSSO,2017,290
1,STRUTTURA DIRETTAMENTE GESTITA,91384,ANALISI DEL DNA CELLULARE PER LO STUDIO CITOMETRICO DEL CICLO CELLULARE E DELLA PLOIDIA,2017,2617
1,STRUTTURA DIRETTAMENTE GESTITA,91385,ES. CITOLOGICO CERVICO VAGINALE [PAP TEST],2017,19250
1,STRUTTURA DIRETTAMENTE GESTITA,91387,CONSULENZA ANATOMOPATOLOGICA PER REVISIONE PREPARATI,2017,53
1,STRUTTURA DIRETTAMENTE GESTITA,91389,ES. CITOLOGICO SU PREPARAZIONE AUTOMATICA IN STRATO SOTTILE,2017,23104
1,STRUTTURA DIRETTAMENTE GESTITA,91391,"ES. CITOLOGICO DA AGOASPIRAZIONE (BRUSHING, ASPIRAZIONE, LAVAGGIO E ALTRE TECNICHE)",2017,675
1,STRUTTURA DIRETTAMENTE GESTITA,91392,ES. CITOLOGICO DI ESPETTORATO (FINO A 5 VETRINI E/O COLORAZIONI),2017,118
1,STRUTTURA DIRETTAMENTE GESTITA,91393,ES. CITOLOGICO DI VERSAMENTI (FINO A 5 VETRINI E/O COLORAZIONI),2017,9
1,STRUTTURA DIRETTAMENTE GESTITA,91394,ES. CITOLOGICO URINE PER RICERCA CELLULE NEOPLASTICHE (FINO A 5 VETRINI E/O COLORAZIONI),2017,14
1,STRUTTURA DIRETTAMENTE GESTITA,91395,ES. ISTOCITOPATOLOGICO ARTICOLAZIONI: TESSUTO FIBROTENDINEO IN MALATTIA DI DUPUYTREN E MALATTIA DI D,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,91399,ES. CITOLOGICO DI SECRETO MAMMARIO (FINO A 5 VETRINI E/O COLORAZIONI),2017,64
1,STRUTTURA DIRETTAMENTE GESTITA,91401,"ES. ISTOCITOPATOLOGICO ARTICOLAZIONI: BIOPSIA SINOVIALE, BIOPSIA TENDINEA",2017,10
1,STRUTTURA DIRETTAMENTE GESTITA,91402,ES. ISTOCITOPATOLOGICO BULBO OCULARE: BIOPSIA SEMPLICE,2017,33
1,STRUTTURA DIRETTAMENTE GESTITA,91403,ES. ISTOCITOPATOLOGICO CAVO ORALE: BIOPSIA SEMPLICE,2017,435
1,STRUTTURA DIRETTAMENTE GESTITA,91404,ES. ISTOCITOPATOLOGICO CUTE (SHAVE O PUNCH),2017,1350
1,STRUTTURA DIRETTAMENTE GESTITA,91405,ES. ISTOCITOPATOLOGICO CUTE E/O TESSUTI MOLLI: BIOPSIA ESCISSIONALE,2017,8283
1,STRUTTURA DIRETTAMENTE GESTITA,91411,ES. ISTOCITOPATOLOGICO CUTE E/O TESSUTI MOLLI: BIOPSIA INCISIONALE,2017,894
1,STRUTTURA DIRETTAMENTE GESTITA,91412,ES. ISTOCITOPATOLOGICO APP. DIGERENTE: AGOBIOPSIA EPATICA,2017,15
1,STRUTTURA DIRETTAMENTE GESTITA,91413,ES. ISTOCITOPATOLOGICO APP. DIGERENTE: BIOPSIA ENDOSCOPICA (SEDE UNICA),2017,21043
1,STRUTTURA DIRETTAMENTE GESTITA,91414,ES. ISTOCITOPATOLOGICO APP. DIGERENTE: BIOPSIA ENDOSCOPICA (SEDI MULTIPLE),2017,2490
1,STRUTTURA DIRETTAMENTE GESTITA,91415,ES. ISTOCITOPATOLOGICO APP. DIGERENTE: BIOPSIA GHIANDOLA SALIVARE,2017,27
1,STRUTTURA DIRETTAMENTE GESTITA,91421,ES. ISTOCITOPATOLOGICO APP. DIGERENTE: POLIPECTOMIA ENDOSCOPICA (SEDI MULTIPLE),2017,779
1,STRUTTURA DIRETTAMENTE GESTITA,91422,ES. ISTOCITOPATOLOGICO APP. DIGERENTE: POLIPECTOMIA ENDOSCOPICA (SINGOLA),2017,4658
1,STRUTTURA DIRETTAMENTE GESTITA,91423,ES. ISTOCITOPATOLOGICO APP. MUSCOLO SCHELETRICO: BIOPSIA INCISIONALE O PUNCH,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,91425,ES. ISTOCITOPATOLOGICO APP. RESPIRATORIO: BIOPSIA CAVITÀ NASALI,2017,130
1,STRUTTURA DIRETTAMENTE GESTITA,91431,"ES. ISTOCITOPATOLOGICO APP. RESPIRATORIO: BIOPSIA BRONCHIALE ENDOBRONCHIALE, TRANSBRONCHIALE (SEDE U",2017,69
1,STRUTTURA DIRETTAMENTE GESTITA,91432,"ES. ISTOCITOPATOLOGICO APP. RESPIRATORIO: BIOPSIA BRONCHIALE ENDOBRONCHIALE, TRANSBRONCHIALE (SEDI M",2017,10
1,STRUTTURA DIRETTAMENTE GESTITA,91433,ES. ISTOCITOPATOLOGICO APP. RESPIRATORIO: BIOPSIA LARINGEA,2017,15
1,STRUTTURA DIRETTAMENTE GESTITA,91434,ES. ISTOCITOPATOLOGICO APP. RESPIRATORIO: BIOPSIA VIE AEREE (SEDI MULTIPLE),2017,44
1,STRUTTURA DIRETTAMENTE GESTITA,91435,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: AGOBIOPSIA OVARICA,2017,3
1,STRUTTURA DIRETTAMENTE GESTITA,91441,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: AGOBIOPSIA PROSTATICA,2017,7921
1,STRUTTURA DIRETTAMENTE GESTITA,91442,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA ANNESSI TESTICOLARI,2017,11
1,STRUTTURA DIRETTAMENTE GESTITA,91443,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA CERVICALE E ENDOMETRIALE  (CON RASCHIAMENTO DEL CAN,2017,689
1,STRUTTURA DIRETTAMENTE GESTITA,91444,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA CERVICE UTERINA,2017,1113
1,STRUTTURA DIRETTAMENTE GESTITA,91445,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA ENDOMETRIALE (VABRA),2017,1152
1,STRUTTURA DIRETTAMENTE GESTITA,91451,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA ENDOSCOPICA VESCICALE (SEDE UNICA),2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,91453,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA PENE,2017,7
1,STRUTTURA DIRETTAMENTE GESTITA,91454,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA TESTICOLARE (PER TESTICOLO),2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,91455,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA VAGINALE,2017,371
1,STRUTTURA DIRETTAMENTE GESTITA,91461,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA VULVARE (SEDE UNICA),2017,236
1,STRUTTURA DIRETTAMENTE GESTITA,91462,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIA VULVARE (SEDI MULTIPLE),2017,20
1,STRUTTURA DIRETTAMENTE GESTITA,91463,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: BIOPSIE CERVICALI (SEDI MULTIPLE),2017,194
1,STRUTTURA DIRETTAMENTE GESTITA,91464,ES. ISTOCITOPATOLOGICO APP. UROGENITALE: POLIPECTOMIA ENDOCERVICALE,2017,709
1,STRUTTURA DIRETTAMENTE GESTITA,91465,ES. ISTOCITOPATOLOGICO MAMMELLA: BIOPSIA STEREOTASSICA,2017,1361
1,STRUTTURA DIRETTAMENTE GESTITA,91471,ES. ISTOCITOPATOLOGICO MAMMELLA: NODULECTOMIA,2017,92
1,STRUTTURA DIRETTAMENTE GESTITA,91472,ES. ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: AGOBIOPSIA LINFONODALE,2017,260
1,STRUTTURA DIRETTAMENTE GESTITA,91474,ES. ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: ASPORTAZIONE DI LINFONODO (PER LINFONODO),2017,792
1,STRUTTURA DIRETTAMENTE GESTITA,91475,ES. ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: BIOPSIA OSTEO MIDOLLARE,2017,7
1,STRUTTURA DIRETTAMENTE GESTITA,91481,ES. ISTOCITOPATOLOGICO SISTEMA ENDOCRINO: AGOBIOPSIA TIROIDEA,2017,735
1,STRUTTURA DIRETTAMENTE GESTITA,91482,ES. ISTOCITOPATOLOGICO S.N.P.: BIOPSIA DI NERVO PERIFERICO,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,91484,PRELIEVO CITOLOGICO,2017,10703
1,STRUTTURA DIRETTAMENTE GESTITA,91485,PRELIEVO DI SANGUE ARTERIOSO,2017,1662
1,STRUTTURA DIRETTAMENTE GESTITA,91491,PRELIEVO DI SANGUE CAPILLARE,2017,13957
1,STRUTTURA DIRETTAMENTE GESTITA,91492,PRELIEVO DI SANGUE VENOSO,2017,545984
1,STRUTTURA DIRETTAMENTE GESTITA,91493,PRELIEVO MICROBIOLOGICO,2017,8994
1,STRUTTURA DIRETTAMENTE GESTITA,9150,ESAME ISTOPATOLOGICO DA CRIOSTATO,2017,7
1,STRUTTURA DIRETTAMENTE GESTITA,91902,INDAGINI FOTOBIOLOGICHE PER FOTODERMATOSI [FOTO PATCH TEST],2017,6
1,STRUTTURA DIRETTAMENTE GESTITA,91903,INDAGINI FOTOBIOLOGICHE PER FOTODERMATOSI [FOTOTEST],2017,25
1,STRUTTURA DIRETTAMENTE GESTITA,91904,SCREENING ALLERGOLOGICO PER INALANTI (FINO A 7 ALLERGENI),2017,3731
1,STRUTTURA DIRETTAMENTE GESTITA,91905,TEST EPICUTANEI A LETTURA RITARDATA [PATCH TEST] (FINO A 20 ALLERGENI),2017,1379
1,STRUTTURA DIRETTAMENTE GESTITA,91906,TEST PERCUTANEI E INTRACUTANEI A LETTURA IMMEDIATA (FINO A 12 ALLERGENI),2017,4445
1,STRUTTURA DIRETTAMENTE GESTITA,91912,TEST DI PROVOCAZIONE ORALE SPECIFICO CON ALIMENTI E/O ADDITIVI ALIMENTARI SOMMINISTRAZIONE DELL'ALLE,2017,17
1,STRUTTURA DIRETTAMENTE GESTITA,92013,SCINTIGRAFIA TIROIDEA,2017,161
1,STRUTTURA DIRETTAMENTE GESTITA,92031,SCINTIGRAFIA RENALE IN CASO DI CONTEMPORANEA ESECUZIONE DI TOMOSCINTIGRAFIA CODIFICARE ANCHE 92.03.5,2017,7
1,STRUTTURA DIRETTAMENTE GESTITA,92032,SCINTIGRAFIA RENALE CON ANGIOSCINTIGRAFIA     IN CORSO DI SCINTIGRAFIA RENALE CON UNICA SOMMINISTRAZ,2017,122
1,STRUTTURA DIRETTAMENTE GESTITA,92033,SCINTIGRAFIA SEQUENZIALE RENALE STUDIO SEQUENZIALE DELLA FUNZIONE RENALE SENZA O CON PROVE FARMACOLO,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,92034,STUDIO DEL REFLUSSO VESCICO-URETERALE  MEDIANTE CISTOSCINTIGRAFIA MINZIONALE DIRETTA,2017,6
1,STRUTTURA DIRETTAMENTE GESTITA,92035,"TOMOSCINTIGRAFIA RENALE    IN CORSO DI ESAME PLANARE, CON UNICA SOMMINISTRAZIONE DI RADIOFARMACO",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,92037,SCINTIGRAFIA RENALE SEQUENZIALE CON GFR O ERPF CON DETERMINAZIONE IN VIVO,2017,122
1,STRUTTURA DIRETTAMENTE GESTITA,92041,SCINTIGRAFIA SEQUENZIALE DELLE GHIANDOLE SALIVARI CON STUDIO FUNZIONALE,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,92042,STUDIO DEL TRANSITO O REFLUSSO GASTRO-ESOFAGEO,2017,12
1,STRUTTURA DIRETTAMENTE GESTITA,92044,VALUTAZIONE DELLE GASTROENTERORRAGIE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,92051,"SCINTIGRAFIA MIOCARDICA DI PERFUSIONE,  A RIPOSO E DOPO STIMOLO (FISICO O FARMACOLOGICO), STUDIO QUA",2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,92052,SCINTIGRAFIA MIOCARDICA CON INDICATORI DI LESIONE IN CASO DI CONTEMPORANEA ESECUZIONE DI TOMOSCINTIG,2017,4
1,STRUTTURA DIRETTAMENTE GESTITA,92056,SCINTIGRAFIA DEL MIDOLLO OSSEO  TOTAL BODY,2017,17
1,STRUTTURA DIRETTAMENTE GESTITA,92081,SPET IN ASSOCIAZIONE CON INDAGINI PLANARI PRESTAZIONI SOSTITUTIVE DELLA PRESTAZIONE 92.02.5; 92.03.5,2017,167
1,STRUTTURA DIRETTAMENTE GESTITA,92092,GATED SPET MIOCARDICA,2017,666
1,STRUTTURA DIRETTAMENTE GESTITA,92101,STUDIO CON LEUCOCITI RADIOMARCATI,2017,74
1,STRUTTURA DIRETTAMENTE GESTITA,92114,DETERMINAZIONE E LOCALIZZAZIONE PERDITE DI LCR,2017,10
1,STRUTTURA DIRETTAMENTE GESTITA,92115,SPECT CEREBRALE DI PERFUSIONE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,92116,TOMOSCINTIGRAFIA  CEREBRALE (PET) STUDIO QUALITATIVO,2017,105
1,STRUTTURA DIRETTAMENTE GESTITA,92117,TOMOSCINTIGRAFIA  CEREBRALE (PET) STUDIO QUANTITATIVO,2017,11
1,STRUTTURA DIRETTAMENTE GESTITA,92118,SPECT CEREBRALE CON TRACCIANTE RECETTORIALE,2017,106
1,STRUTTURA DIRETTAMENTE GESTITA,9213,SCINTIGRAFIA DELLE PARATIROIDI CON TECNICA DI SOTTRAZIONE INCLUSO: SCINTIGRAFIA DELLA TIROIDE,2017,97
1,STRUTTURA DIRETTAMENTE GESTITA,92142,SCINTIGRAFIA OSSEA  O ARTICOLARE SEGMENTARIA POLIFASICA,2017,184
1,STRUTTURA DIRETTAMENTE GESTITA,92151,SCINTIGRAFIA POLMONARE PERFUSIONALE  (6 PROIEZIONI),2017,29
1,STRUTTURA DIRETTAMENTE GESTITA,92152,SCINTIGRAFIA POLMONARE VENTILATORIA,2017,24
1,STRUTTURA DIRETTAMENTE GESTITA,92153,STUDIO SEMIQUANTITATIVO DIFFERENZIALE DELLA FUNZIONE POLMONARE EVENTUALE AGGIUNTA A: SCINTIGRAFIA PE,2017,40
1,STRUTTURA DIRETTAMENTE GESTITA,92161,SCINTIGRAFIA LINFATICA E LINFOGHIANDOLARE SEGMENTARIA,2017,25
1,STRUTTURA DIRETTAMENTE GESTITA,92182,SCINTIGRAFIA OSSEA O ARTICOLARE,2017,643
1,STRUTTURA DIRETTAMENTE GESTITA,92187,TOMOGRAFIA AD EMISSIONE DI POSITRONI (PET) CON CORRELAZIONE TAC: GLOBALE CORPOREA,2017,1054
1,STRUTTURA DIRETTAMENTE GESTITA,92196,"SCINTIGRAFIA SEGMENTARIA DOPO SCINTIGRAFIA TOTAL BODY CON O SENZA INDICATORI POSITIVI, CELLULE AUTOL",2017,250
1,STRUTTURA DIRETTAMENTE GESTITA,92198,TOMOGRAFIA AD EMISSIONE DI POSITRONI (PET) CON CORRELAZIONE TAC: SEGMENTARIA,2017,158
1,STRUTTURA DIRETTAMENTE GESTITA,92241,TELETERAPIA CON ACCELERATORE LINEARE CON CAMPO FISSO  O DUE CAMPI CONTRAPPOSTI PER SEDUTA E PER FOCO,2017,3548
1,STRUTTURA DIRETTAMENTE GESTITA,92242,"TELETERAPIA CON ACCELERATORE LINEARE CON CAMPI MULTIPLI, DI MOVIMENTO  PER SEDUTA E PER FOCOLAIO TRA",2017,14418
1,STRUTTURA DIRETTAMENTE GESTITA,92243,TELETERAPIA CON ACCELERATORE LINEARE  CON TECNICA FLASH PER SEDUTA E PER FOCOLAIO TRATTATO,2017,41
1,STRUTTURA DIRETTAMENTE GESTITA,92244,RADIOTERAPIA STEREOTASSICA,2017,73
1,STRUTTURA DIRETTAMENTE GESTITA,92251,TELETERAPIA CON ELETTRONI A UNO O PIU' CAMPI FISSI PER SEDUTA E PER FOCOLAIO TRATTATO,2017,690
1,STRUTTURA DIRETTAMENTE GESTITA,92252,IRRADIAZIONE CUTANEA TOTALE CON ELETTRONI (TSEI/TSEBI),2017,4
1,STRUTTURA DIRETTAMENTE GESTITA,92271,BRACHITERAPIA ENDOCAVITARIA  CON CARICAMENTO REMOTO (HDR) PER SEDUTA E PER FOCOLAIO TRATTATO,2017,292
1,STRUTTURA DIRETTAMENTE GESTITA,92281,TERAPIA DEGLI IPERTIROIDISMI FINO A 370 MBQ,2017,29
1,STRUTTURA DIRETTAMENTE GESTITA,92282,TERAPIA DEGLI IPERTIROIDISMI PER OGNI 370 MBQ SUCCESSIVI,2017,26
1,STRUTTURA DIRETTAMENTE GESTITA,92291,INDIVIDUAZIONE DEL VOLUME BERSAGLIO E SIMULAZIONE CON SIMULATORE RADIOLOGICO (INTERO TRATTAMENTO),2017,91
1,STRUTTURA DIRETTAMENTE GESTITA,92292,INDIVIDUAZIONE DEL VOLUME BERSAGLIO E SIMULAZIONE CON TC SIMULATORE O TC IN CASO DI INIEZIONE DI MEZ,2017,1233
1,STRUTTURA DIRETTAMENTE GESTITA,92293,INDIVIDUAZIONE DEL VOLUME BERSAGLIO E SIMULAZIONE CON RM IN CASO DI INIEZIONE DI MEZZO DI CONTRASTO,2017,7
1,STRUTTURA DIRETTAMENTE GESTITA,92294,STUDIO FISICO-DOSIMETRICO CALCOLO DELLA DOSE IN PUNTI,2017,268
1,STRUTTURA DIRETTAMENTE GESTITA,92295,STUDIO FISICO-DOSIMETRICO CON ELABORATORE SU SCANSIONI TC IN CASO DI RICOSTRUZIONE 3D CODIFICARE ANC,2017,883
1,STRUTTURA DIRETTAMENTE GESTITA,92297,SCHERMATURA PERSONALIZZATA  (INTERO TRATTAMENTO),2017,63
1,STRUTTURA DIRETTAMENTE GESTITA,92298,SISTEMA DI IMMOBILIZZAZIONE PERSONALIZZATO (INTERO TRATTAMENTO),2017,527
1,STRUTTURA DIRETTAMENTE GESTITA,92301,"INDIVIDUAZIONE VOLUME BERSAGLIO CON PET/TC (INTERO TRATTAMENTO), INDIVIDUAZIONE DEL VOLUME BERSAGLIO",2017,18
1,STRUTTURA DIRETTAMENTE GESTITA,92302,DEFINIZIONE VOLUME BERSAGLIO E ORGANI A RISCHIO PER TECNICHE 3D E IMRT,2017,1204
1,STRUTTURA DIRETTAMENTE GESTITA,92303,"FUSIONE DI IMMAGINI (RN,TC/PET,ECOGRAFIA) CON TC DI PIANIFICAZIONE PER INTERO TRATTAMENTO",2017,115
1,STRUTTURA DIRETTAMENTE GESTITA,92304,"CONTROLLO DEL SET-UP INIZIALE PER LA 1°SEDUTA, CONTROLLO PORTALE E/O DELLA RIPETIBILITA' DEL PAZIENT",2017,11792
1,STRUTTURA DIRETTAMENTE GESTITA,92305,STUDIO FISICO DOSIMETRICO CON ELABORATORE SU SCANSIONI TC PER IMRT,2017,630
1,STRUTTURA DIRETTAMENTE GESTITA,92311,PROTONTERAPIA STANDARD PER SEDUTA (CICLO DI 30 SEDUTE),2017,4567
1,STRUTTURA DIRETTAMENTE GESTITA,92312,PROTONTERAPIA IPOFRAZIONATA PER SEDUTA (CICLO DI 5 SEDUTE),2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,92313,PROTONTERAPIA CON ANESTESIA PER SEDUTA (CICLO DI 25 SEDUTE),2017,550
1,STRUTTURA DIRETTAMENTE GESTITA,93001,RIABILITAZIONE DEL PAVIMENTO PELVICO COMPRENSIVA DI CICLO DI 10 SEDUTE DI RIEDUCAZIONE MOTORIA INDIV,2017,8
1,STRUTTURA DIRETTAMENTE GESTITA,93002,RIABILITAZIONE DEL PAVIMENTO PELVICO COMPRENSIVA DI CICLO DI 10 SEDUTE DI RIEDUCAZIONE MOTORIA INDIV,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,93003,RIABILITAZIONE DEL PAVIMENTO PELVICO COMPRENSIVA DI CICLO DI 10 SEDUTE DI RIEDUCAZIONE MOTORIA INDIV,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,93004,RIABILITAZIONE DEL PAVIMENTO PELVICO COMPRENSIVA DI CICLO DI 10 SEDUTE DI RIEDUCAZIONE MOTORIA INDIV,2017,78
1,STRUTTURA DIRETTAMENTE GESTITA,93011,VALUTAZIONE FUNZIONALE GLOBALE CON SCALA PSICO-COMPORTAMENTALE,2017,4035
1,STRUTTURA DIRETTAMENTE GESTITA,93012,VALUTAZIONE FUNZIONALE SEGMENTARIA CON SCALA PSICO-COMPORTAMENTALE,2017,363
1,STRUTTURA DIRETTAMENTE GESTITA,93013,VALUTAZIONE MONOFUNZIONALE CON SCALA PSICO-COMPORTAMENTALE BILANCIO PRETRATTAMENTO DEI DISTURBI COMU,2017,6336
1,STRUTTURA DIRETTAMENTE GESTITA,93014,VALUTAZIONE FUNZIONALE DELLE FUNZIONI CORTICALI SUPERIORI BILANCIO PRETRATTAMENTO DELLE FUNZIONI COR,2017,1466
1,STRUTTURA DIRETTAMENTE GESTITA,93015,VALUTAZIONE MULTIPROFESSIONALE FINALIZZATA ALLA STESURA DI PROGETTO RIABILITATIVO/ABILITATIVO INDIVI,2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,9302,VALUTAZIONE ORTOTTICA,2017,7050
1,STRUTTURA DIRETTAMENTE GESTITA,9303,VALUTAZIONE PROTESICA,2017,1260
1,STRUTTURA DIRETTAMENTE GESTITA,93041,VALUTAZIONE MANUALE DI FUNZIONE MUSCOLARE  BILANCIO ARTICOLARE E MUSCOLARE GENERALE,2017,657
1,STRUTTURA DIRETTAMENTE GESTITA,93042,VALUTAZIONE MANUALE DI FUNZIONE MUSCOLARE  BILANCIO ARTICOLARE E MUSCOLARE SEGMENTARIO,2017,982
1,STRUTTURA DIRETTAMENTE GESTITA,93051,ANALISI CINEMATICA DELL' ARTO SUPERIORE O INFERIORE O DEL TRONCO,2017,22
1,STRUTTURA DIRETTAMENTE GESTITA,93052,ANALISI DINAMOMETRICA DELL' ARTO SUPERIORE O INFERIORE O DEL TRONCO,2017,32
1,STRUTTURA DIRETTAMENTE GESTITA,93053,ANALISI DINAMOMETRICA ISOCINETICA SEGMENTALE,2017,174
1,STRUTTURA DIRETTAMENTE GESTITA,93055,TEST STABILOMETRICO STATICO E DINAMICO,2017,69
